Year,Month,Day,CheungChau,HongKongInternationalAirport,HongKongObservatory,KaiTak,KauSaiChau,KingsPark,LauFauShan,PengChau,ShaTin,ShamShuiPo,ShauKeiWan,ShekKong,SheungShui,TaiMeiTuk,TaiMoShan,TatesCairn,TauKwuLing,ThePeak,TsahYueWu,TseungKwanO,TsingYi,TsuenWan,TuenMum ChildrenAndJuvenileHome,WaglanIsland,WestLandPark,Average_Rainfall
2009,3.0,12.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2009,3.0,13.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2009,3.0,14.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2009,3.0,15.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2009,3.0,16.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2009,3.0,17.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2009,3.0,18.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2009,3.0,19.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2009,3.0,20.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2009,3.0,21.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2009,3.0,22.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2009,3.0,23.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2009,3.0,24.0,,,,,,28.5,,,,,,,,,,,,,,,,,,,,28.5
2009,3.0,25.0,,,,,,32.5,,,,,,,,,,,,,,,,,,,,32.5
2009,3.0,26.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2009,3.0,27.0,,,,,,6.5,,,,,,,,,,,,,,,,,,,,6.5
2009,3.0,28.0,,,,,,0.5,,,,,,,,,,,,,,,,,,,,0.5
2009,3.0,29.0,,,,,,3.5,,,,,,,,,,,,,,,,,,,,3.5
2009,3.0,30.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2009,3.0,31.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2009,4.0,1.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2009,4.0,2.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2009,4.0,3.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2009,4.0,4.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2009,4.0,5.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2009,4.0,6.0,,,,,,7.0,,,,,,,,,,,,,,,,,,,,7.0
2009,4.0,7.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0
2009,4.0,8.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2009,4.0,9.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2009,4.0,10.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2009,4.0,11.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2009,4.0,12.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2009,4.0,13.0,,,,,,5.5,,,,,,,,,,,,,,,,,,,,5.5
2009,4.0,14.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2009,4.0,15.0,,,,,,4.5,,,,,,,,,,,,,,,,,,,,4.5
2009,4.0,21.0,,,,,,0.5,,,,,,,,,,,,,,,,,,,,0.5
2009,4.0,22.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2009,4.0,23.0,,,,,,0.5,,,,,,,,,,,,,,,,,,,,0.5
2009,4.0,24.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2009,4.0,25.0,,,,,,40.5,,,,,,,,,,,,,,,,,,,,40.5
2009,4.0,26.0,,,,,,5.5,,,,,,,,,,,,,,,,,,,,5.5
2009,4.0,27.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2009,4.0,28.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2009,4.0,29.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2009,4.0,30.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2009,5.0,1.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2009,5.0,2.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2009,5.0,3.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2009,5.0,4.0,,,,,,0.5,,,,,,,,,,,,,,,,,,,,0.5
2009,5.0,5.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2009,5.0,6.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2009,5.0,7.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2009,5.0,8.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2009,5.0,9.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2009,5.0,10.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2009,5.0,11.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2009,5.0,12.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2009,5.0,13.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2009,5.0,14.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2009,5.0,15.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2009,5.0,16.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2009,5.0,17.0,,,,,,0.5,,,,,,,,,,,,,,,,,,,,0.5
2009,5.0,18.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2009,5.0,19.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2009,5.0,20.0,,,,,,12.5,,,,,,,,,,,,,,,,,,,,12.5
2009,5.0,21.0,,,,,,5.5,,,,,,,,,,,,,,,,,,,,5.5
2009,5.0,22.0,,,,,,2.5,,,,,,,,,,,,,,,,,,,,2.5
2009,5.0,23.0,,,,,,64.5,,,,,,,,,,,,,,,,,,,,64.5
2009,5.0,24.0,,,,,,68.0,,,,,,,,,,,,,,,,,,,,68.0
2009,5.0,25.0,,,,,,30.0,,,,,,,,,,,,,,,,,,,,30.0
2009,5.0,26.0,,,,,,23.0,,,,,,,,,,,,,,,,,,,,23.0
2009,5.0,27.0,,,,,,38.5,,,,,,,,,,,,,,,,,,,,38.5
2009,5.0,28.0,,,,,,9.0,,,,,,,,,,,,,,,,,,,,9.0
2009,5.0,29.0,,,,,,6.0,,,,,,,,,,,,,,,,,,,,6.0
2009,5.0,30.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2009,5.0,31.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2009,6.0,1.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2009,6.0,2.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2009,6.0,3.0,,,,,,8.5,,,,,,,,,,,,,,,,,,,,8.5
2009,6.0,4.0,,,,,,48.0,,,,,,,,,,,,,,,,,,,,48.0
2009,6.0,5.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2009,6.0,6.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2009,6.0,7.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2009,6.0,8.0,,,,,,13.0,,,,,,,,,,,,,,,,,,,,13.0
2009,6.0,9.0,,,,,,18.0,,,,,,,,,,,,,,,,,,,,18.0
2009,6.0,10.0,,,,,,0.5,,,,,,,,,,,,,,,,,,,,0.5
2009,6.0,11.0,,,,,,49.5,,,,,,,,,,,,,,,,,,,,49.5
2009,6.0,12.0,,,,,,10.0,,,,,,,,,,,,,,,,,,,,10.0
2009,6.0,13.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2009,6.0,14.0,,,,,,32.0,,,,,,,,,,,,,,,,,,,,32.0
2009,6.0,15.0,,,,,,21.5,,,,,,,,,,,,,,,,,,,,21.5
2009,6.0,16.0,,,,,,8.0,,,,,,,,,,,,,,,,,,,,8.0
2009,6.0,17.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2009,6.0,18.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2009,6.0,19.0,,,,,,4.5,,,,,,,,,,,,,,,,,,,,4.5
2009,6.0,20.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2009,6.0,21.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2009,6.0,22.0,,,,,,22.0,,,,,,,,,,,,,,,,,,,,22.0
2009,6.0,23.0,,,,,,6.5,,,,,,,,,,,,,,,,,,,,6.5
2009,6.0,24.0,,,,,,12.5,,,,,,,,,,,,,,,,,,,,12.5
2009,6.0,25.0,,,,,,4.5,,,,,,,,,,,,,,,,,,,,4.5
2009,6.0,26.0,,,,,,17.5,,,,,,,,,,,,,,,,,,,,17.5
2009,6.0,27.0,,,,,,54.5,,,,,,,,,,,,,,,,,,,,54.5
2009,6.0,28.0,,,,,,50.0,,,,,,,,,,,,,,,,,,,,50.0
2009,6.0,29.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2009,6.0,30.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2009,7.0,1.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2009,7.0,2.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2009,7.0,3.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2009,7.0,4.0,,,,,,20.5,,,,,,,,,,,,,,,,,,,,20.5
2009,7.0,5.0,,,,,,41.5,,,,,,,,,,,,,,,,,,,,41.5
2009,7.0,6.0,,,,,,28.5,,,,,,,,,,,,,,,,,,,,28.5
2009,7.0,7.0,,,,,,14.5,,,,,,,,,,,,,,,,,,,,14.5
2009,7.0,8.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2009,7.0,9.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2009,7.0,10.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2009,7.0,11.0,,,,,,4.5,,,,,,,,,,,,,,,,,,,,4.5
2009,7.0,12.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2009,7.0,13.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2009,7.0,15.0,,,,,,9.5,,,,,,,,,,,,,,,,,,,,9.5
2009,7.0,16.0,,,,,,3.0,,,,,,,,,,,,,,,,,,,,3.0
2009,7.0,17.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2009,7.0,18.0,,,,,,13.0,,,,,,,,,,,,,,,,,,,,13.0
2009,7.0,19.0,,,,,,142.5,,,,,,,,,,,,,,,,,,,,142.5
2009,7.0,20.0,,,,,,12.0,,,,,,,,,,,,,,,,,,,,12.0
2009,7.0,21.0,,,,,,1.5,,,,,,,,,,,,,,,,,,,,1.5
2009,7.0,22.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2009,7.0,23.0,,,,,,6.0,,,,,,,,,,,,,,,,,,,,6.0
2009,7.0,24.0,,,,,,3.0,,,,,,,,,,,,,,,,,,,,3.0
2009,7.0,25.0,,,,,,5.0,,,,,,,,,,,,,,,,,,,,5.0
2009,7.0,26.0,,,,,,21.5,,,,,,,,,,,,,,,,,,,,21.5
2009,7.0,27.0,,,,,,38.5,,,,,,,,,,,,,,,,,,,,38.5
2009,7.0,28.0,,,,,,11.5,,,,,,,,,,,,,,,,,,,,11.5
2009,7.0,29.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0
2009,7.0,30.0,,,,,,9.5,,,,,,,,,,,,,,,,,,,,9.5
2009,7.0,31.0,,,,,,7.5,,,,,,,,,,,,,,,,,,,,7.5
2009,8.0,1.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2009,8.0,2.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2009,8.0,3.0,,,,,,20.5,,,,,,,,,,,,,,,,,,,,20.5
2009,8.0,4.0,,,,,,22.0,,,,,,,,,,,,,,,,,,,,22.0
2009,8.0,5.0,,,,,,94.5,,,,,,,,,,,,,,,,,,,,94.5
2009,8.0,6.0,,,,,,8.0,,,,,,,,,,,,,,,,,,,,8.0
2009,8.0,7.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2009,8.0,8.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2009,8.0,9.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2009,8.0,10.0,,,,,,26.0,,,,,,,,,,,,,,,,,,,,26.0
2009,8.0,11.0,,,,,,30.5,,,,,,,,,,,,,,,,,,,,30.5
2009,8.0,12.0,,,,,,3.5,,,,,,,,,,,,,,,,,,,,3.5
2009,8.0,13.0,,,,,,58.0,,,,,,,,,,,,,,,,,,,,58.0
2009,8.0,14.0,,,,,,49.5,,,,,,,,,,,,,,,,,,,,49.5
2009,8.0,15.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2009,8.0,16.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2009,8.0,17.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2009,8.0,18.0,,,,,,4.5,,,,,,,,,,,,,,,,,,,,4.5
2009,8.0,19.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2009,8.0,20.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2009,8.0,21.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2009,8.0,22.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2009,8.0,23.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2009,8.0,24.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2009,8.0,25.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2009,8.0,26.0,,,,,,0.5,,,,,,,,,,,,,,,,,,,,0.5
2009,8.0,27.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2009,8.0,28.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2009,8.0,29.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2009,8.0,30.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2009,8.0,31.0,,,,,,0.5,,,,,,,,,,,,,,,,,,,,0.5
2009,9.0,1.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2009,9.0,2.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2009,9.0,3.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2009,9.0,4.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2009,9.0,5.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2009,9.0,6.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2009,9.0,7.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2009,9.0,8.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2009,9.0,9.0,,,,,,48.0,,,,,,,,,,,,,,,,,,,,48.0
2009,9.0,10.0,,,,,,0.5,,,,,,,,,,,,,,,,,,,,0.5
2009,9.0,11.0,,,,,,13.0,,,,,,,,,,,,,,,,,,,,13.0
2009,9.0,12.0,,,,,,3.5,,,,,,,,,,,,,,,,,,,,3.5
2009,9.0,13.0,,,,,,20.0,,,,,,,,,,,,,,,,,,,,20.0
2009,9.0,14.0,,,,,,46.5,,,,,,,,,,,,,,,,,,,,46.5
2009,9.0,15.0,,,,,,185.5,,,,,,,,,,,,,,,,,,,,185.5
2009,9.0,16.0,,,,,,20.0,,,,,,,,,,,,,,,,,,,,20.0
2009,9.0,17.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2009,9.0,18.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2009,9.0,19.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2009,9.0,20.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2009,9.0,21.0,,,,,,10.0,,,,,,,,,,,,,,,,,,,,10.0
2009,9.0,22.0,,,,,,2.5,,,,,,,,,,,,,,,,,,,,2.5
2009,9.0,23.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2009,9.0,24.0,,,,,,0.5,,,,,,,,,,,,,,,,,,,,0.5
2009,9.0,25.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2009,9.0,26.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2009,9.0,29.0,,,,,,34.0,,,,,,,,,,,,,,,,,,,,34.0
2009,9.0,30.0,,,,,,60.0,,,,,,,,,,,,,,,,,,,,60.0
2009,10.0,1.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2009,10.0,2.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2009,10.0,3.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2009,10.0,4.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2009,10.0,5.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2009,10.0,6.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2009,10.0,7.0,,,,,,1.5,,,,,,,,,,,,,,,,,,,,1.5
2009,10.0,8.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2009,10.0,9.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2009,10.0,10.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2009,10.0,11.0,,,,,,6.0,,,,,,,,,,,,,,,,,,,,6.0
2009,10.0,12.0,,,,,,1.5,,,,,,,,,,,,,,,,,,,,1.5
2009,10.0,13.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2009,10.0,14.0,,,,,,9.5,,,,,,,,,,,,,,,,,,,,9.5
2009,10.0,15.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2009,10.0,16.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2009,10.0,17.0,,,,,,0.5,,,,,,,,,,,,,,,,,,,,0.5
2009,10.0,18.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2009,10.0,19.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,2.0
2009,10.0,20.0,,,,,,1.5,,,,,,,,,,,,,,,,,,,,1.5
2009,10.0,21.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2009,10.0,22.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2009,10.0,23.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2009,10.0,24.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2009,10.0,25.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2009,10.0,26.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2009,10.0,27.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2009,10.0,28.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2009,10.0,29.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2009,10.0,30.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2009,10.0,31.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2009,11.0,1.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2009,11.0,2.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2009,11.0,3.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2009,11.0,4.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2009,11.0,5.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2009,11.0,6.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2009,11.0,7.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2009,11.0,8.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2009,11.0,9.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2009,11.0,10.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2009,11.0,11.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2009,11.0,12.0,,,,,,4.5,,,,,,,,,,,,,,,,,,,,4.5
2009,11.0,13.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0
2009,11.0,14.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2009,11.0,15.0,,,,,,19.0,,,,,,,,,,,,,,,,,,,,19.0
2009,11.0,16.0,,,,,,34.5,,,,,,,,,,,,,,,,,,,,34.5
2009,11.0,17.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2009,11.0,18.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2009,11.0,19.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2009,11.0,20.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2009,11.0,21.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2009,11.0,22.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2009,11.0,23.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2009,11.0,24.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2009,11.0,25.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2009,11.0,26.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2009,11.0,27.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2009,11.0,28.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2009,11.0,29.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2009,11.0,30.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2009,12.0,1.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2009,12.0,2.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2009,12.0,3.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2009,12.0,4.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2009,12.0,5.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2009,12.0,6.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2009,12.0,7.0,,,,,,6.0,,,,,,,,,,,,,,,,,,,,6.0
2009,12.0,8.0,,,,,,12.5,,,,,,,,,,,,,,,,,,,,12.5
2009,12.0,9.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2009,12.0,10.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2009,12.0,11.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2009,12.0,12.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2009,12.0,13.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2009,12.0,14.0,,,,,,1.5,,,,,,,,,,,,,,,,,,,,1.5
2009,12.0,15.0,,,,,,9.0,,,,,,,,,,,,,,,,,,,,9.0
2009,12.0,16.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,2.0
2009,12.0,17.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2009,12.0,18.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2009,12.0,19.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2009,12.0,20.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2009,12.0,21.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2009,12.0,22.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2009,12.0,23.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2009,12.0,24.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2009,12.0,25.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2009,12.0,26.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2009,12.0,27.0,,,,,,5.0,,,,,,,,,,,,,,,,,,,,5.0
2009,12.0,28.0,,,,,,6.5,,,,,,,,,,,,,,,,,,,,6.5
2009,12.0,29.0,,,,,,3.5,,,,,,,,,,,,,,,,,,,,3.5
2009,12.0,30.0,,,,,,3.0,,,,,,,,,,,,,,,,,,,,3.0
2009,12.0,31.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2010,1.0,1.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2010,1.0,2.0,,,,,,5.0,,,,,,,,,,,,,,,,,,,,5.0
2010,1.0,3.0,,,,,,2.5,,,,,,,,,,,,,,,,,,,,2.5
2010,1.0,4.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2010,1.0,5.0,,,,,,1.5,,,,,,,,,,,,,,,,,,,,1.5
2010,1.0,6.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0
2010,1.0,7.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0
2010,1.0,8.0,,,,,,0.5,,,,,,,,,,,,,,,,,,,,0.5
2010,1.0,9.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2010,1.0,10.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2010,1.0,11.0,,,,,,12.0,,,,,,,,,,,,,,,,,,,,12.0
2010,1.0,12.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2010,1.0,13.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2010,1.0,14.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2010,1.0,15.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2010,1.0,16.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2010,1.0,17.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2010,1.0,18.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2010,1.0,19.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2010,1.0,20.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2010,1.0,21.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2010,1.0,22.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2010,1.0,23.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2010,1.0,24.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2010,1.0,25.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2010,1.0,26.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2010,1.0,27.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2010,1.0,28.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2010,1.0,29.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2010,1.0,30.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2010,1.0,31.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2010,2.0,1.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
2010,2.0,2.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
